Q
-0.6172133998483675,-0.6929723545039519,-0.18922430105984853,0.01318923698086331,0.32071349029490925,
0.7715167498104595,-0.6086919330102281,-0.17201310606302395,0.009132349566287544,0.06770618128448087,
0.0,0.2458178960233613,-0.8801462874354277,-0.4050967493026615,0.028507865803991932,
0.0,-0.12290894801168065,0.38639935874601194,-0.9141055333271607,2.6020852139652106E-18,
0.15430334996209188,0.27157024703533245,0.10316832607572543,0.007095200092015582,0.944323054757233,

R
-0.19442222095223577,0.114184478971948,0.012344267996967351,0.0,0.006172133998483676,
2.342274309488788E-17,-0.10170130167261758,0.08145936849650341,-0.01689998035160609,0.013935533581705316,
6.3480443344269995E-18,-1.1812159802886754E-18,-0.23288836452637543,0.05312991182757665,-0.005533250925621282,
-4.660123341297169E-19,2.14488657673062E-18,-4.089227421912514E-18,-0.1256895108324846,0.023136446336859646,
-1.2603604121786295E-17,4.6371391419613023E-20,-1.7432767460075457E-18,-5.421010862427522E-20,0.03777292219028932,

