iteration,x value,y value
37.0,3.600000000000002,0.08236260648925503,104.84514197774617
38.0,3.700000000000002,0.07700745672050514,117.03585233944885
39.0,3.800000000000002,0.0720236939284234,130.6440528704362
40.0,3.900000000000002,0.06738669921797087,145.83456532912703
41.0,4.000000000000002,0.06307355618666105,162.79137652418112
42.0,4.100000000000001,0.05906294053147307,181.71986677666342
43.0,4.200000000000001,0.05533501788688833,202.84929750150758
44.0,4.300000000000001,0.051871349482616416,226.4355880378189
45.0,4.4,0.04865480526824058,252.76441536089024
46.0,4.5,0.045669484214146454,282.1546742194821
47.0,4.6,0.04290064156550061,314.96233960729984
48.0,4.699999999999999,0.04033462290102314,351.5847783505553
49.0,4.799999999999999,0.03795880493384183,392.4655620330359
50.0,4.899999999999999,0.03576154309174876,438.09983955209475
51.0,4.999999999999998,0.03373212603390958,489.040334376947
52.0,5.099999999999998,0.031860737407470724,545.9040391466797
53.0,5.1999999999999975,0.030138425329992804,609.3796886910696
54.0,5.299999999999997,0.02855708031505491,680.2361019849014
55.0,5.399999999999997,0.027109422656399425,759.3314940701168
56.0,5.4999999999999964,0.025789000675147795,847.6238707271956
57.0,5.599999999999996,0.02459020174926678,946.1826317898248
58.0,5.699999999999996,0.023508278733154017,1056.2015236338311
59.0,5.799999999999995,0.022539395307224763,1179.0130977095887
60.0,5.899999999999995,0.021680695072571247,1316.104850224241
61.0,5.999999999999995,0.020930400969543017,1469.1372384365307
62.0,6.099999999999994,0.02028795406552959,1639.9637917486966
63.0,6.199999999999994,0.01975420424507784,1830.6535611410125
64.0,6.299999999999994,0.0193316703251344,2043.5161788008068
65.0,6.399999999999993,0.019024894342851238,2281.129831389869
66.0,6.499999999999993,0.01884092535706676,2546.3724856512845
67.0,6.5999999999999925,0.018789983846223872,2842.456744400731
68.0,6.699999999999992,0.01888638150764154,3172.968754846474
69.0,6.799999999999992,0.01914980754758975,3541.911640155148
70.0,6.8999999999999915,0.019607148935241476,3953.753979798778
71.0,6.999999999999991,0.02029510119573093,4413.483925108345
72.0,7.099999999999991,0.021263969671241854,4926.669604298289
73.0,7.19999999999999,0.02258329627340321,5499.5265467333575
74.0,7.29999999999999,0.024350340268832333,6138.992940117596
75.0,7.39999999999999,0.02670311494210775,6852.813627285517
76.0,7.499999999999989,0.029840861406023697,7649.633851892934
77.0,7.599999999999989,0.03405695971660709,8539.103874644643
78.0,7.699999999999989,0.039793189102392,9531.995702902444
79.0,7.799999999999988,0.047731685309246485,10640.333303608804
80.0,7.899999999999988,0.05895553449315916,11877.537794750366
81.0,7.999999999999988,0.07523857287116804,13258.589215765578
82.0,8.099999999999987,0.09958740510212075,14800.206519413723
83.0,8.199999999999987,0.13729566759747444,16521.047304347667
84.0,8.299999999999986,0.19808467441413544,18441.92826754639
85.0,8.399999999999986,0.30065995181414173,20586.065754831503
86.0,8.499999999999986,0.48292691428641754,22979.331392893593
87.0,8.599999999999985,0.8262419006508607,25650.505667193618
88.0,8.699999999999985,1.5167284651168074,28631.477547415896
89.0,8.799999999999985,3.0114797191549307,31957.23254757901
90.0,8.899999999999984,6.524996157649033,35665.126531621594
91.0,8.999999999999984,15.578275494875223,39791.72221732808
92.0,9.099999999999984,41.407269675006134,44360.756676560595
93.0,9.199999999999983,123.7758292561185,49335.939968539555
94.0,9.299999999999983,418.8172493678327,54421.889991061755
95.0,9.399999999999983,1586.1859672966839,58188.6665694805
96.0,9.499999999999982,6159.8386295909995,54909.19976328809
97.0,9.599999999999982,18064.60679647596,34545.59443875869
98.0,9.699999999999982,29081.36057665548,11521.423047705324
99.0,9.799999999999981,31411.74203010646,3184.033891747311
100.0,9.89999999999998,30465.95167372601,886.3610120825251
101.0,9.99999999999998,28731.72449887555,253.94325908978226
102.0,10.09999999999998,26881.188678141232,76.52930875395134
103.0,10.19999999999998,25090.97776610121,24.55861991731762
104.0,10.29999999999998,23403.152894136256,8.437291722855655
105.0,10.399999999999979,21823.78215764924,3.1074751411999886
106.0,10.499999999999979,20349.36661354747,1.2257181561793544
107.0,10.599999999999978,18974.006817844576,0.516600571306946
108.0,10.699999999999978,17691.40215837594,0.231951371854468
109.0,10.799999999999978,16495.42115649731,0.11057739713586177
110.0,10.899999999999977,15380.259505657494,0.05577791809658134
111.0,10.999999999999977,14340.473849932978,0.029668210211573707
112.0,11.099999999999977,13370.976866680294,0.016584459928364798
113.0,11.199999999999976,12467.020364518536,0.009711811633765333
114.0,11.299999999999976,11624.175132805878,0.005939719895810713
115.0,11.399999999999975,10838.31050657368,0.0037831212063612197
116.0,11.499999999999975,10105.574664765149,0.002502530626642629
117.0,11.599999999999975,9422.37599328916,0.0017149549266250717
118.0,11.699999999999974,8785.36559306954,0.0012146184243381447
119.0,11.799999999999974,8191.420919106753,8.871102993869917E-4
120.0,11.899999999999974,7637.630501619224,6.667548952339857E-4
121.0,11.999999999999973,7121.279688524707,5.147136115691317E-4
122.0,12.099999999999973,6639.83734601729,4.073728490733018E-4
123.0,12.199999999999973,6190.943455274057,3.300002021249002E-4
124.0,12.299999999999972,5772.39754610916,2.731806391651191E-4
125.0,12.399999999999972,5382.147911713624,2.3076133902217793E-4
126.0,12.499999999999972,5018.2815520563245,1.986370925665431E-4
127.0,12.599999999999971,4679.014796891583,1.7401576851846232E-4
128.0,12.69999999999997,4362.684562543364,1.5496440864572837E-4
129.0,12.79999999999997,4067.7401996848243,1.4012300135779856E-4
130.0,12.89999999999997,3792.7358921967398,1.2852053218298553E-4
131.0,12.99999999999997,3536.323569871424,1.1945464363064027E-4
132.0,13.09999999999997,3297.2463002369213,1.1241158852846468E-4
133.0,13.199999999999969,3074.3321271186232,1.0701215408114565E-4
134.0,13.299999999999969,2866.4883257415254,1.0297460264485881E-4
135.0,13.399999999999968,2672.6960462159027,1.0008893808433708E-4
136.0,13.499999999999968,2492.0053191515426,9.819882349263736E-5
137.0,13.599999999999968,2323.5303989199183,9.718874299923686E-5
138.0,13.699999999999967,2166.445421738218,9.697480849060278E-5
139.0,13.799999999999967,2019.9803572920118,9.749813505138446E-5
140.0,13.899999999999967,1883.4172340520086,9.8720052132083E-5
141.0,13.999999999999966,1756.0866197818145,1.0061864568443756E-4
142.0,14.099999999999966,1637.3643399844423,1.0318628025011234E-4
143.0,14.199999999999966,1526.6684182016052,1.0642785485649832E-4
144.0,14.299999999999965,1423.4562231673003,1.1035961899075864E-4
145.0,14.399999999999965,1327.2218088311383,1.1500842555461228E-4
146.0,14.499999999999964,1237.4934342123,1.2041133355628873E-4
147.0,14.599999999999964,1153.8312509265056,1.266154990319921E-4
148.0,14.699999999999964,1075.8251470503048,1.336783114398586E-4
149.0,14.799999999999963,1003.0927367533425,1.416677466645718E-4
150.0,14.899999999999963,935.2774858438088,1.5066291827453137E-4
151.0,14.999999999999963,872.0469640385195,1.6075481680352565E-4
152.0,15.099999999999962,813.0912153902705,1.7204723330119728E-4
153.0,15.199999999999962,758.1212388843157,1.8465786872139752E-4
154.0,15.299999999999962,706.8675717558637,1.9871963526367083E-4
155.0,15.399999999999961,659.0789685840234,2.1438215982188508E-4
156.0,15.499999999999961,614.5211696871268,2.3181350342909408E-4
157.0,15.59999999999996,572.9757527821051,2.5120211417586116E-4
158.0,15.69999999999996,534.239062278761,2.727590346448868E-4
159.0,15.79999999999996,498.12121096033917,2.9672038855017694E-4
160.0,15.89999999999996,464.4451491566382,3.23350175081766E-4
161.0,15.99999999999996,433.0457968467526,3.529434035154835E-4
162.0,16.09999999999996,403.76923443701537,3.858296050244717E-4
163.0,16.19999999999996,376.47194824733685,4.2237676339601087E-4
164.0,16.29999999999996,351.02012700731535,4.62995711584854E-4
165.0,16.399999999999963,327.2890059135455,5.081450467961793E-4
166.0,16.499999999999964,305.16225503269453,5.583366231649301E-4
167.0,16.599999999999966,284.53140905229935,6.141416881667973E-4
168.0,16.699999999999967,265.2953355839245,6.761977367495308E-4
169.0,16.79999999999997,247.35973941230307,7.452161659102197E-4
170.0,16.89999999999997,230.63670026029195,8.219908221731612E-4
171.0,16.99999999999997,215.04424180376483,9.074075452638449E-4
172.0,17.099999999999973,200.50592982375542,0.0010024548233603509
173.0,17.199999999999974,186.95049752599283,0.0011082356887817152
174.0,17.299999999999976,174.31149619114638,0.0012259809980078094
175.0,17.399999999999977,162.52696944326752,0.00135706425669989
176.0,17.49999999999998,151.5391495396935,0.001503018169108964
177.0,17.59999999999998,141.29417419362613,0.0016655531121477208
178.0,17.69999999999998,131.74182254125012,0.0018465777577143317
179.0,17.799999999999983,122.83526895910255,0.0020482220928756444
180.0,17.899999999999984,114.53085352490629,0.002272863116558518
181.0,17.999999999999986,106.7878679966665,0.0025231535238132517
182.0,18.099999999999987,99.56835626090032,0.0028020537248949922
183.0,18.19999999999999,92.83692827179685,0.003112867586796022
184.0,18.29999999999999,86.5605865692378,0.0034592823299432014
185.0,18.39999999999999,80.70856452526986,0.0038454130630966787
186.0,18.499999999999993,75.25217552611359,0.004275852495657826
187.0,18.599999999999994,70.16467235039886,0.0047557264292966295
188.0,18.699999999999996,65.42111605429938,0.005290755700800965
189.0,18.799999999999997,60.99825372084114,0.005887325326180047
190.0,18.9,56.87440447411216,0.006552561683268264
191.0,19.0,53.029353199615116,0.007294418667429907
192.0,19.1,49.44425144978034,0.008121773863639142
193.0,19.200000000000003,46.101525048877896,0.009044535899519281
194.0,19.300000000000004,42.9847879444082,0.010073764279340262
195.0,19.400000000000006,40.07876188267072,0.011221803150133375
196.0,19.500000000000007,37.36920151476049,0.01250243061981868
197.0,19.60000000000001,34.842824565862,0.013931025435596767
198.0,19.70000000000001,32.4872467255305,0.015524753041114175
199.0,19.80000000000001,30.290920939792777,0.017302773265617303
200.0,19.900000000000013,28.24308080747747,0.019286472160306024
201.0,20.000000000000014,26.333687803303594,0.02149972078955859
202.0,20.100000000000016,24.553382069014997,0.0239691641111662
203.0,20.200000000000017,22.893436531338825,0.026724543444143007
204.0,20.30000000000002,21.34571412185427,0.029799056429479203
205.0,20.40000000000002,19.902627889063407,0.03322975884330857
206.0,20.50000000000002,18.557103807133437,0.03705801312886751
207.0,20.600000000000023,17.302546098998846,0.04132998907946985
208.0,20.700000000000024,16.13280490383728,0.046097222736364164
209.0,20.800000000000026,15.042146130425067,0.0514172402704286
210.0,20.900000000000027,14.025223348593576,0.0573542544037324
211.0,21.00000000000003,13.077051580998234,0.06397994180558626
212.0,21.10000000000003,12.192982866727471,0.07137431087845734
213.0,21.20000000000003,11.368683476964357,0.07962667044391832
214.0,21.300000000000033,10.600112671012052,0.08883671106089258
215.0,21.400000000000034,9.8835028885451,0.09911571207265343
216.0,21.500000000000036,9.215341280988895,0.11058788900185501
217.0,21.600000000000037,8.592352491494122,0.12339189761276367
218.0,21.70000000000004,8.011482599093545,0.13768251285740762
219.0,21.80000000000004,7.469884148335344,0.15363250304055492
220.0,21.90000000000004,6.9649021910081945,0.17143472190292042
221.0,22.000000000000043,6.494061271534576,0.19130444396142962
222.0,22.100000000000044,6.055053292234633,0.21348197139170186
223.0,22.200000000000045,5.645726198976044,0.23823554402684177
224.0,22.300000000000047,5.264073431746872,0.2658645877179838
225.0,22.40000000000005,4.908224088438035,0.2967033404002861
226.0,22.50000000000005,4.576433753618183,0.33112489978285714
227.0,22.60000000000005,4.267075947343532,0.36954574168783155
228.0,22.700000000000053,3.9786341520846573,0.4124307637643417
229.0,22.800000000000054,3.709694378686135,0.4602989156665077
230.0,22.900000000000055,3.458938234917281,0.5137294838878623
231.0,23.000000000000057,3.225136462635925,0.5733691073738736
232.0,23.10000000000006,3.0071429118843054,0.6399396088854719
233.0,23.20000000000006,2.8038889223779986,0.7142467369669291
234.0,23.30000000000006,2.614378084845845,0.7971899244007559
235.0,23.400000000000063,2.4376813565408617,0.8897731813440626
236.0,23.500000000000064,2.2729325069782744,0.993117255084193
237.0,23.600000000000065,2.119323871575579,1.1084732036928497
238.0,23.700000000000067,1.9761023923788792,1.237237547983201
239.0,23.800000000000068,1.8425659264670489,1.3809691852910122
240.0,23.90000000000007,1.7180598039374244,1.5414082699402318
241.0,24.00000000000007,1.6019736186001936,1.72049728907413
242.0,24.100000000000072,1.4937382356493885,1.9204045891235715
243.0,24.200000000000074,1.392823001642021,2.143550637866366
244.0,24.300000000000075,1.298733143108631,2.3926373401653747
245.0,24.400000000000077,1.2110073410431956,2.6706807624595297
246.0,24.500000000000078,1.1292154693825414,2.9810476623690416
247.0,24.60000000000008,1.0529564863892904,3.3274962658640153
248.0,24.70000000000008,0.9818564686019422,3.7142217858925664
249.0,24.800000000000082,0.9155667777145882,4.145907233793553
250.0,24.900000000000084,0.8537623514004234,4.627780138925741
251.0,25.000000000000085,0.7961401097008411,5.165675863506084
